"Last weekend, you go to driving quiz, you feel it difficult?",,,1
I buy it 5000.,,,1
It can cause sick.,,,1
I think the water is the one of the important resource for the life.,,,1
Recycle products is cheaper than original new one?,,,1
the way how to build the factories,,,1
She said that we can take shower one time a day.,,,1
And I suggest to her to take two short shower.,,,1
I'm going to start with the saving water.,,,1
You can buy some produce without chemical.,,,1
"Then, when you get shower, try to turn off the water when you use the soap.",,,1
We need to help people to understand the dangerous of using the resources so much.,,,1
We hear a lot about the water pollutions.,,,1
"We were talking about four things, that is recycle,--",,,1
Next thing is pollution.,,,1
"Sister Agatha told us the factory built from far away, from city.",,,1
"If the factory built outside of city, is help us to air pollution.",,,1
Last thing is recycle.,,,1
You should shake hand with her.,,,1
"first time if you meet girl first time, just touch hand, not body",,,1
Almost the elder ask the younger a question.,,,1
In Japan train station has to on time.,,,1
We have the same because population s very densely.,,,1
Not lady first.,,,1
you must respect him or her opinion.,,,1
"If you see to the other people is old people, you need to give up your seat.",,,1
In Japanese have word for respect person.,,,1
What game do you know old?,,,1
And now every group just talking about the three question.,,,1
"After he go side, he needs to touch somebody and go out.",,,1
"Right now, I have a lot free time.",,,1
People attack the other people by ball.,,,1
When I was a child I like buy doll.,,,1
"But many time, I lost.",,,1
We was talking twenty-five hour. You didn't hear anything?,,,1
"Eight years old, my brother he plays online.",,,1
"Huh? Scissor, paper, rock?",,,1
And me play jumping house.,,,1
"There is camel festival, and which is beautiful camel?",,,1
"We used online, but we can't make friend.",,,1
"Old game make exercise, make jumping, make running.",,,1
You can make a plan after retirement.,,,1
We prepare about four vocabulary and two question.,,,1
There are two question.,,,1
I hope you guys talking about these question.,,,1
Son or daughter have to take care their parents.,,,1
"All of it noun, right?",,,1
Make group!,,,1
Give speech at the end.,,,1
I will have much time to spend with my children.,,,1
"When you will retire, your childrens will be big already.",,,1
"And start to build my children future, by opening my own business.",,,1
"After I retire, I want to buy a RV.",,,1
I want to buy a RV and travel to Grand Canyon.,,,1
That mean you plan live in United State.,,,1
One of my dream is go to trip with my husband.,,,1
Sometimes old people they don't hold hand each other.,,,1
"Sometime because we are religious, we have tax exempt.",,,1
"You pay a part, and your company pay other part.",,,1
"In Japan, people retire in the 60s.",,,1
"Maybe ten years ago, people can get the retiring allowance.",,,1
The pension of the die person,,,1
We said usually woman retire earlier than men.,,,1
"At that time, we have Japanese.",,,1
"But specially Korea and Japanese have a problem, specially economical problem.",,,1
"In Korea, our government they cannot take care of all of people.",,,1
Sometimes they can take care to people who works in government office.,,,1
"Others is reading, or trip around the ---.",,,1
We talked about different point.,,,1
"Having a time for travel, or working as a volunteer.",,,1
"That is, the range age of retirement.",,,1
The third part was about pension in Japan and Italy.,,,1
Even form other country cheaper than Japan.,,,1
Government pay for it.,,,1
"If you have high salary, you should pay much.",,,1
"When you shopping, you should pay tax?",,,1
There is poor people don’t have job.,,,1
They give a little money to who are not working.,,,1
Is there hybrid car in Saudi Arabia?,,,1
The gas is more expensive the food.,,,1
I never seen it.,,,1
I didn't see it.,,,1
"If our car using diesel, we have to pay more tax.",,,1
"in Mexico, the people don’t like pay taxes because the government is corrupt.",,,1
"Because we almost don’t know about tax, so we talk a lot about shopping tax.",,,1
we didn’t know about how much is the tax.,,,1
The conversation was about four season in the United State.,,,1
I had conversation with my roommate.,,,1
"He said, ""I always went to river.""",,,1
There is river near his house.,,,1
He is show me river picture.,,,1
He show me mountain picture.,,,1
She has two Summer class.,,,1
"He has three aunt, and he has four cousin.",,,1
I listened for TV show.,,,1
The building on the highway in the middle city Riyadh.,,,1
I saw on the TV about the fireman and the cars -- and police man and ambulance cars.,,,1
I think he need a new younger for take care of him.,,,1
There were old men and old woman.,,,1
"I will tell you about movie; his name is ""Hangover.""",,,1
The reason for that was that there was dragon.,,,1
He hasn't the end of -- tail.,,,1
They made relationship between them.,,,1
"There is many hand sign, different between countries.",,,1
"Every day in the morning, I shake hand with him.",,,1
That is very tradition way.,,,1
"Sometime, it can be depends on situation.",,,1
We don't use eye contact with woman.,,,1
We have some friends in United States.,,,1
"You can talk, but not making joke so you make someone angry.",,,1
The Arab people was for one thousand of years in Spain.,,,1
You have to stand up and give your place to that people.,,,1
"Generally, soldier of the second war are old people.",,,1
There is a kind of language people using that places.,,,1
I like do some activity,,,1
I think it something you feel and it is homesick.,,,1
The feeling is begin when you make trip.,,,1
Almost same as Kim.,,,1
Talk to friend or other.,,,1
It is my goal and object.,,,1
My major is electronic engineer.,,,1
"two years long, long time.",,,1
I hate ranch but now I love.,,,1
It's the feelings very different.,,,1
The solution is stay active and make friend.,,,1
"At first time I came to US, I felt homesick.",,,1
A lot of student came from different city.,,,1
I will stay three weeks in Japan and I will go San Francisco ESL.,,,1
"yeah, I love here but but since I was high school student, I wanna stay San Francisco.",,,1
Just nice view,,,1
My school is liberal arts.,,,1
They think that it's rude if you smile to person that you don't know.,,,1
"In Korea, sometimes they look at the people eyes, but it's kind of rude.",,,1
We talked about greeting and gesture.,,,1
"Men shake hands and woman just saying ""hi"".",,,1
"In many country, man don't cry, but in Japan, boys cry a lot.",,,1
We also prepared five vocabulary,,,1
"Next word is ""punishment.""",,,1
"Last one is ""abdicate.""",,,1
Did you face any problems when you were child?,,,1
Title is Raising Children.,,,1
How would you treat with your children if they made mistake.,,,1
You can't go outside home for two days.,,,1
So are you an strict mother?,,,1
You give your attention to your childrens.,,,1
"When the people has divorce, they needs lawyer.",,,1
"When the people has problem, they need lawyer.",,,1
"He don't want me to go to the wrong way, so he had to do this things.",,,1
And my dream like Ricardo too.,,,1
"When I done with ESL, I will study Gonzaga bachelor's degree.",,,1
"I want to be wife, and I want to live America.",,,1
This is dream: done with school - ESL and Bachelor.,,,1
"Nowadays, many young man, when they want to grew up to their children,at that time tey have many problem.",,,1
Becoming parent is sometimes little struggle.,,,1
My problem now is English language.,,,1
"Maybe when I finish the university, I like to study pilot.",,,1
"When I had a some mistake, my father hit like something long stick.",,,1
"When you drive airplane, you meet 9-1-1, you die!",,,1
"I think all child, what he dream or opinion he want to be: ""Oh! I want to be pilot.""",,,1
"I work in the medical, but I changed all my dream.",,,1
"In the future, I study safety engineer.",,,1
Faisal said he likes to be safety engineering.,,,1
They talk with they parents like--,,,1
Have company here in America?,,,1
You want to be rich man?,,,1
He want to - when he's done with ESL program - go to university.,,,1
Yousef has two degree in the lawyer major - Law.,,,1
"He want to continue here, at Gonzaga, get English degree.",,,1
"Not diet, just exercise now if I have power.",,,1
"When most of people have stress, they go to fat.",,,1
I never take a breakfast.,,,1
"That bad, so bad to lose weight.",,,1
What do you do to lose your weight?,,,1
I usually go to gym and exercise for one hour and a half.,,,1
Almost the same as Moayed.,,,1
Recently in Japan it is fast.,,,1
Don't eat something.,,,1
I think it's wrong way.,,,1
She entered hospital.,,,1
The mother hand is more softly or friendly than the father or the sister.,,,1
"Kind of punishments in the past were hitting by a stick, or let them stand in front of the class,--",,,1
Also we talk about Philippines.,,,1
"When she do something wrong, they always ask her to do the reflective writing, like ten page.",,,1
We have four vocabulary.,,,1
"Next one, it's a verb, ""negotiate.""",,,1
"And another vocabulary which is ""competition.""",,,1
I will give you example.,,,1
Can you repeat first one?,,,1
The World Cup is tournament.,,,1
Not in Middle East?,,,1
The last competition was Italy winner.,,,1
I don't have favorite team.,,,1
I will not be fans for French.,,,1
What do you think? Who will be winner for World Cup?,,,1
"Yes, famous and nice guy.",,,1
Many time I watched the World Cup in Japan.,,,1
He many goal.,,,1
I will Spain supporter.,,,1
I'm Spain supporter.,,,1
Gonzalez he is goalkeeper.,,,1
Who want to be gambler?,,,1
We were talking about World Cup is coming.,,,1
Player tallest - so tallest.,,,1
Because Brazil yellow color; he like the desert.,,,1
"Four year ago, Materazzi and Zidane fight.",,,1
Because they are nice player in Spain.,,,1
World Cup began in 1930.,,,1
It's a cause of dangerous.,,,1
"""I don't care--I have an insurance.""",,,1
Now there is not a lot of bicycle.,,,1
Car wasn't stop very fast.,,,1
It was maybe six month or seven month ago.,,,1
I recognized the different.,,,1
"Seventeen, they give you a temporary ticket.",,,1
She told me one of her story.,,,1
"One of the lady ask her, ""How old are you?""",,,1
"She saw one of the sister in the hallway, and she was cripple.",,,1
"This time, we talk about our topic, car accident.",,,1
All the members had different experience.,,,1
The third thing is about good driver.,,,1
First one is that drifting is dangerous.,,,1
"Also, we talked about different situation in each country.",,,1
"Also, we talked about the reason for car accident.",,,1
We didn't talk about car accident a lot.,,,1
Our group members thought that drifting is dangerous thing.,,,1
Second thing is traffic situation in each country.,,,1
"In each country, there is certain rule, but most people don't obey it.",,,1
"In Korea, about 50% of Korean obey it.",,,1
"In Brazil, navigation tells you speed limitation.",,,1
Last is reason for car accident.,,,1
Camel is nice.,,,1
This is war movie.,,,1
"Pearl Harbor is island, right?",,,1
We talked about the slang language and formal language.,,,1
She is working the homecare.,,,1
"First time my roommate meet him but he's drunk, and smoke, and take drugs.",,,1
Gangster looked him.,,,1
He have the boat park.,,,1
situations that happened when we were teenager,,,1
I think the topic could be very interesting discussion and interact.,,,1
We have some vocabularies.,,,1
I heard the news which 15 years old girl hit her friends with knife.,,,1
"I don't know what the problem was, but he killed his father and mother both.",,,1
the people who under age 18,,,1
like army,,,1
It's very serious problem.,,,1
"If he makes mistake,--",,,1
"A lot of my friends had motorbike, so we usually ride motorbike together.",,,1
"After that, we decide to sell all of our motorbike.",,,1
Before go to university.,,,1
"They are teenager, so they don't want to do that.",,,1
"When he get old, now he has family, now he's behaving well.",,,1
And I think another good things is to choose the kinds of friends.,,,1
"For example, if your friend smokes cigarette, you will smoke.",,,1
"""You are not smoker.""",,,1
They will act their lives the same they learned to act in home.,,,1
Many of teenagers they didn't respect to older people.,,,1
Teenagers' most biggest problem is smoking.,,,1
the adult which teenagers sometimes treat in bad way,,,1
Other connection with Sr. Rosaria's group is regarding imitation of the mass media values.,,,1
Other reason could be parents are lazy of punish their children.,,,1
It's like a time to new experiences.,,,1
We listened experience of all the team members except Sr. Gabrielle.,,,1
"When you get to certain age, it's a transition age.",,,1
They need a guider to help them.,,,1
We have one thing which is connected to Sister Rosaria group.,,,1
The authority has the responsibility of that you follow the rules.,,,1
"He start to realize the life more, after retire.",,,1
He already knew a lot of informaitons about Islam.,,,1
So she became sister after that?,,,1
"After he got his bachelor, he got a job as a chef.",,,1
She got her bachelor degree from Gonzaga.,,,1
I know someone who got his master in business degree.,,,1
She taught her how to plant flower and how to protect her garden from deers.,,,1
Liliana's conversation partner is one of Gonzaga staff.,,,1
"Around ten years, she works not only in Gonzaga's university, but also in Whitworth University.",,,1
It's completely other thing.,,,1
It's a full round 40 years woman who is married and has children.,,,1
Sister Gabrielle's conversation partner was one of sister in your house.,,,1
"One day, two lady dress in black robes, one of the lady asked them what is your name?",,,1
"He has met her only once, and short time.",,,1
His origin country is from Lebanon.,,,1
"As well you know, that these days is World Cup.",,,1
Many place,,,1
I wanna tell you whole thing.,,,1
I didn't pay any.,,,1
He didn't have a plans for the future.,,,1
Is your dream?,,,1
In China there is four language?,,,1
You need to remember a lot of vocabularies in Chinese.,,,1
In future if I have own oil company I wanna do business between Korea and China.,,,1
"Besides that things, is a good company.",,,1
"I don't have a dream, just hope my good health.",,,1
I had Norwegian friend.,,,1
I thought I would like to work in kindergarten with many childrens.,,,1
I like the everything.,,,1
"Maybe if I get job in Spain, I go there.",,,1
I have problem with my knee.,,,1
"I fell down, and my knee go up.",,,1
It's the nurse mistake.,,,1
Many time.,,,1
"One doctor did a surgery, and leave inside the person a pair of scissors.",,,1
The diagnosis was that she had problem in her knee.,,,1
"Ligament, or something that has to do a surgery there.",,,1
"If you want to be doctor, you should study till you die.",,,1
You only get your doctor license before two years.,,,1
I think they require much qualification.,,,1
I think this reason is more affect that doctor has confidence.,,,1
Then he decided try to do surgeries which are more than his ability.,,,1
"When I was young, one women has been died because of medical mistake.",,,1
There are picture of the died woman.,,,1
And it depend on the nurse education.,,,1
When the doctor is making a surgery--,,,1
You find a doctors who just graduated from the medical school.,,,1
He do surgeries in the brain.,,,1
I think I don't have the right of talking about their experience.,,,1
Medical mistakes happens.,,,1
Second reason is there were too much self-reliance.,,,1
"When doctor have worked for long time, he believe himself so much.",,,1
There are some mistake that may happen.,,,1
Is almost same with first group.,,,1
the causes of medical mistake,,,1
We talked about the punishment for doctors who have mistake.,,,1
It's same with forgetting to bring our materials to class.,,,1
Can I go to next step?,,,1
Somebody said there are too much works for doctors.,,,1
"If you go to emergency room, the rooms are full of patients, and there are a small number of doctors.",,,1
She said doctors are too confident for their working.,,,1
"When you meet doctors in clinic, the patients feel in very low position,and doctors in a high position.",,,1
Is there example of over self-confidence.,,,1
They did mistake.,,,1
"The mistake was they give him an extra dose, an extra medicine.",,,1
"After that, the doctors made conference for me and my husband.",,,1
"The doctor give him a medicine, but the pharmacy gave him a wrong medicine.",,,1
a woman who had a surgery in his stomach,,,1
Has she got any repay for the medical mistake?,,,1
It was very funny situation.,,,1
"Who is paying, man or woman?",,,1
I want talk about dowry.,,,1
Some - especially families that are well-educated - they don't ask too high dowry.,,,1
Sometimes too high dowry cause many problem.,,,1
Taiwan is similar to the Arabic.,,,1
"In my country, if the girl - his father is a judge, he can make the children get married don't have to pay the dowry.",,,1
"In Saudi Arabia, the dowry is religion.",,,1
"So, for example, when you has two or three daughter, the man pay for you money?",,,1
They have the habit to make on-line dates.,,,1
And third question is other advantages and disadvantages of on-line dating.,,,1
There's no reason that he use this website.,,,1
"We are from different culture, so we interested in --",,,1
I had many friend on the internet.,,,1
"And few years later, thinking to get married with her.",,,1
"After while, I asked her can I added her to my --.",,,1
Maybe they use it by better way.,,,1
"After that, they get divorce.",,,1
We are friend just in the internet.,,,1
I don't know if there are different between--,,,1
Majority of people in Spain don't do that.,,,1
He lives countryside.,,,1
"Before they met first time, they exchanged information each other?",,,1
"I think he has same experience, same as me.",,,1
"She said there's a system here in the US, you can check someone's background.",,,1
I would like to listen Claudio about his group experience.,,,1
Our traditional is the girl who is making everything.,,,1
I think it will take time to independent.,,,1
"Even if you have enough money, a people prefer to stay with their family.",,,1
"Even though if they have a money, house, --",,,1
"We can't live by myself without job, money.",,,1
We need to get job after graduate university.,,,1
but not enough to live or pay for house,,,1
"Nowadays, many young generation, they have a lot of problems.",,,1
"People who are on age 18, they didn't experience the life yet.",,,1
Age of 18 means they are still college student.,,,1
A lot of people are in same my situation.,,,1
All of them they live in same neighborhood.,,,1
"Why do you think you are independent person, even though you live with your family?",,,1
Can I use Internet for the picture?,,,1
People same the level.,,,1
Same the level.,,,1
"We have president, and we vote.",,,1
"Each five years, we make vote.",,,1
"If you have company, many workers.",,,1
"If I have car company, it's mine.",,,1
"In Taiwan, we can make a lot of laptop, computer, things like that.",,,1
Who was first group?,,,1
"In case of Libya and Saudi Arabia, people become independent emotionally.",,,1
You can make a money.,,,1
"In case of Korea, males gonna go to army.",,,1
When people leave their parents at early age,,,1
Maybe this is one of the reason.,,,1
"These days, in Brazil, cohabit is common.",,,1
especially in the Saudi Arabia case,,,1
Does family have strong bond?,,,1
How about listening Saudi Arabia's case?,,,1
It's cultural thing.,,,1
There are lots of factor that affect this.,,,1
"Is it the case, even if they are college or university student?",,,1
Many college student live by myself.,,,1
There are several situation.,,,1
"After getting a job, and after marry.",,,1
"After I went to military, I was totally independent.",,,1
"I felt so power, when I paid the bill.",,,1
Even though woman have a job--,,,1
So you're saying that there are different kind of perception about this situation.,,,1
"Aat that time, most of men, they had to pay for woman.",,,1
"If I went to somewhere with man who has job, he pay 70 or 80 percent.",,,1
"When I go somewhere with student, we pay 50-50.",,,1
"Many time, I hang out with them.",,,1
It depends on case.,,,1
The populations can't vote for the president.,,,1
"In Italy, usually man pay the check.",,,1
"First question was ""Who should pay on a date?""",,,1
"Hend said that she never agree with Peter, and man pay for everything.",,,1
Usually woman proud of a man who pay for her.,,,1
We talked about economical side.,,,1
Also we shared some my experiences and stories.,,,1
The poor people and they want fight government.,,,1
"The childrens, every day I fight with you.",,,1
Opposite!,,,1
I want a girl exactly same as my mother.,,,1
That time is enough to have a harmony between them.,,,1
"Sometimes, we had bad time, because --",,,1
That is no your money--it is your family money.,,,1
You won't be importance to other people speech about your life.,,,1
He want to bring to marriage party the best singer.,,,1
They don't want their daughter live with poor guy.,,,1
Do you think the differences in stardard life will affect their marriage in the future?,,,1
There is two different kind of peoples.,,,1
I will ask you my quesiton in different way.,,,1
I'm always in dilemma.,,,1
The people who studied for doctor degree,,,1
He made question about economic support for family.,,,1
"I mean, they don't have to make baby.",,,1
"How could she know that her husband gonna run away, get divorce?",,,1
My father usually give her flower.,,,1
It's impossible to go work in other house.,,,1
"In my culture, men who have to have a hard work",,,1
"It's a lot of difference, Chinese and Korean culture?",,,1
So you have similar culture from China?,,,1
It's a way to show respect if you learn other people culture.,,,1
We have a good university now.,,,1
80% people don't wear traditional clothes.,,,1
I can eat a lot many different kind of food.,,,1
We don't lose the basic things.,,,1
I think I have the both ways.,,,1
"When I was elementary school student, I believed in Christian.",,,1
So do you think it's good thing or bad thing?,,,1
It's good thing.,,,1
Choose one to summary what you have discussed.,,,1
Most of people is wearing western clothes.,,,1
We like educate a new culture.,,,1
"Also clothes, we are going to wear the modern clothes.",,,1
"We usually wearing casual clothes, but our old person doesn't want to wearing western clothes.",,,1
We talk about the traditional and foreign culture.,,,1
We think the foreign culture affected for our life.,,,1
I have four persons.,,,1
Misaki brung from Japan the food.,,,1
Countries two.,,,1
I went four time five days.,,,1
For fun and I can see many world.,,,1
Marka has many place to travel and market. Famous place of Islam.,,,1
What's the place you went to and you like it than the other place?,,,1
So beautiful suns.,,,1
It is tower. It is not building.,,,1
The more beautiful view there.,,,1
She's likes travels. She's travel just Japanese.,,,1
It is the most highest tower.,,,1
For other people so easy to come to US.,,,1
I like to go to new… go to new where.,,,1
all the memorize of life,,,1
I want go beautiful place.,,,1
I have been to Swiss.,,,1
Guide will tell you some stories.,,,1
You go with company for travel?,,,1
They give you schedule.,,,1
It has big downtown?,,,1
Three times I went to the Syria.,,,1
I have vocabulary very little.,,,1
I don't meet yet conversation partner.,,,1
In French when we think about adoption often it is African child.,,,1
Korea is very weird culture.,,,1
"It depends on personality, each person.",,,1
Most countries have a lot orphan.,,,1
"Condition in shelter very bad, like in army.",,,1
"Until they get 18, because now he's adult.",,,1
"If you live with American, your culture and religion affected.",,,1
"In my opinion, South Korea also have adoption system.",,,1
The more common is South Korea to US.,,,1
"I don't read the books for weeks, maybe months.",,,1
I don't decide the time when I read the book.,,,1
How ong do you spend to read the books?,,,1
"If I have book now and I have free times, I read.",,,1
I study account.,,,1
"Ah, this is ""Terminator.""",,,1
I like mystery story.,,,1
Long story makes boring and sleeping.,,,1
"Do you have name of book, famous book?",,,1
She like the cooking book.,,,1
"The book have comedy, fantastic or something.",,,1
"We like read the book have cookie, coffee or something.",,,1
No tip pay.,,,1
He had to take it food for free from food bank.,,,1
Poor people they don't have house.,,,1
Don't have electric.,,,1
A little poor people they wear the clothes together.,,,1
In this moment all groups have a leader for speak about this topic information.,,,1
The dinar mean 3 dollar and 17 cent.,,,1
They have good financial with new imagination thing.,,,1
Coffee is the principle economic of my country.,,,1
"You can drink juice, 1 can.",,,1
Usual big house is about three million yen.,,,1
"In countryside, cheap 2 million.",,,1
"I don't like comedy movie. I like comedy movie in Arabic but in here when I see comedy movie, I don't understand.",,,1
What kind of movie you like?,,,1
"I don't like scary movie. If I see the movie alone, I scared.",,,1
We talk about favorite movie.,,,1
I prefer watch movie with my husband.,,,1
I don't like the drama movies.,,,1
I know actor in Japan but not United States.,,,1
Change actor and change place but story the same.,,,1
Why you changed mind?,,,1
One team or three team.,,,1
I asked them cost or is it hurt.,,,1
I read some blog for people say they got tattoo for family or something like that.,,,1
Maybe wife's name.,,,1
Do you like the girls with tattoo?,,,1
Looks like head of tiger or eagle.,,,1
"They said ""You looks like eagle.""",,,1
"In America, they have tattoo store.",,,1
We have a negative point of view about tattoo.,,,1
"When someone die if he have tattoo, we put acid to take it off.",,,1
What's our feel with the tattoo.,,,1
I've never seen a Saudi with tattoo.,,,1
Isn't good that you sit down at the table without the chirt.,,,1
In Christmas we eat big cake.,,,1
"I see many, many junk foods anywhere.",,,1
We put it in the ground in special oven but not is oven.,,,1
Restaurant named Ripples. Go there. Ask for feccini.,,,1
I don't like the Asian food and there's some sea animals.,,,1
What kind dessert you make?,,,1
"All people say I not like junk food, why restaurant have people?",,,1
"Sometimes, I don't order to take main food.",,,1
"Yeah, community school.",,,1
I think everyone want teaching himself.,,,1
I can eat many delicious food in Singapore.,,,1
I can recall my Singapore life.,,,1
This city no have supermarkets.,,,1
No regret.,,,1
Do you have bad memories when you child?,,,1
Simon has a bad memories.,,,1
I have accident car.,,,1
We have don't remember memories.,,,1
Some else good memories?,,,1
Do you think the influence of TV affect teenager or adult?,,,1
I found an interesting information.,,,1
They can go the parks.,,,1
We can explain what the right to the other.,,,1
They show us wrong stereotype.,,,1
"There is some people, they have many money.",,,1
"Tiaf saw book, flying book in classroom.",,,1
I have really story.,,,1
Everyone miss my family.,,,1
I can't take the shower or cannot sleep well.,,,1
Hong Kong ghost movie is popular in China.,,,1
When soul cannot go down hell the body can active.,,,1
They are very dangerous because they are dark at night.,,,1
helping dog for blind eyes,,,1
"In Japan, almost people have cat or dog.",,,1
You can talk about difference.,,,1
Some people have dogs in his house.,,,1
"If I want to go to store, they shout me because I have a dog.",,,1
"My cat had nine brown, you know, like the cow.",,,1
"In my country you have a cat like this, you have the good luck come to you.",,,1
"I like hamster, but when I leave Japan he died. Maybe he sad because I …",,,1
I don't have any pets but fish only. I got a fish from the sea and it eat it all.,,,1
He died in front of myself. I break out cry when somebody break the news.,,,1
I have seen a move. The ghost very skin.,,,1
Dog is pets almost families.,,,1
They raise dogs in middle and kill.,,,1
They have in China kind of dogs the hunter take it to the jungle.,,,1
Some people go to American play baseball.,,,1
Most man in Saudi Arabia prefer the sport more than the woman.,,,1
What is the second popular?,,,1
"Baseball hit ball, basketball throw ball.",,,1
The men in our country prefer the soccer game.,,,1
Soccer game and swimming is best popular sport.,,,1
Why do you want your children play?,,,1
They have Japanese team soccer.,,,1
I belong to track and field when I was junior high school student.,,,1
The soccer is most popular.,,,1
I think almost people in Saudi like soccer.,,,1
"In Germany, pollution is increase of motor vehicle usage.",,,1
What the water pollution affects.,,,1
All my friend with me.,,,1
I like class all my friends.,,,1
I would like another country. Spain. France.,,,1
"If I restricted the bad memory, then that will be stronger.",,,1
You should have your hope.,,,1
Think in logical way!,,,1
It's a voluntary suicide.,,,1
Lot of people are in pain.,,,1
But it might be something in future.,,,1
All the religion in the world is same thing.,,,1
You will get a lot of reward.,,,1
They keep him breathing with the machines.,,,1
It's really miserable life.,,,1
After operation they are healthy.,,,1
I know one of the famous writer of poems.,,,1
"We talked about even he's black or women or other culture, but not handicapped people.",,,1
"I don’t like to treat handicap with ""Oh he's so poor, I help you.""",,,1
My other teacher doesn't like to deal with them.,,,1
I think we change our image based on what the news tell us about the Bangladesh.,,,1
We can change our mind by focus on the media.,,,1
Maybe the Muslim in all the world has problems.,,,1
They give him the ridiculous questions without reason.,,,1
Racism is big issue in Korea right now.,,,1
When they met Japanese on the train they just yelled at them.,,,1
Everyone stares even with womans who wear the hijab.,,,1
"If they cannot find American, now they call the foreigner.",,,1
"Discrimination it could be under age, gender, race, religion.",,,1
They like to go to another countries.,,,1
"In the last year, are increasing the X games.",,,1
It's not most popular but poker.,,,1
I would like to tell you about the tradition game.,,,1
"They had like bicycle, but not bicycle.",,,1
"We all share playing card, but we don’t use money.",,,1
If you lost it means you not sacrifice.,,,1
"When I was a kid, I did a physical activity.",,,1
We used the soccer and we used the rules form the baseball.,,,1
It's connected between each computer.,,,1
They have some foods next to Play station.,,,1
Even though the Physical Education class the teacher let us study in class.,,,1
"What interesting that in the old days we used to play outside home, but now we play at home.",,,1
When I finish my study I will back.,,,1
I like sport.,,,1
Make me happy search internet all free time.,,,1
…watch different language and different culture,,,1
My country don't give me some money.,,,1
The city is only for who care about the history.,,,1
I think the food for everyone make him for happy.,,,1
I feel sad when somebody want me to help him and I can't: especially when that person important person for you.,,,1
Last week I wented to Division Mall.,,,1
I don't know more place in Spokane.,,,1
My dream is professor.,,,1
In my country very have plastic surgery.,,,1
In my country almost people is very thin.,,,1
"My happy? I think every situation sometimes inside, sometimes outside.",,,1
What's the kind of place do you like-games?,,,1
Read story interesting or something make me happy.,,,1
This is for example some few.,,,1
I happy when I visit new place.,,,1
make party with my friends,,,1
I forget name that park.,,,1
I think all children same.,,,1
First time I went to use passenger ship.,,,1
I like short time because I homesick when I travel.,,,1
It's like get a permission from someone.,,,1
I researched for the organs.,,,1
There is usually a long line the person are waiting for organs.,,,1
"If he disagree, what doctor will do?",,,1
When I am child my dream is always drive a plane.,,,1
Maybe different dream.,,,1
I want learn him good education.,,,1
If you can get dream now I can make it for you. Tell me now.,,,1
First thing after I pray I talk to my family.,,,1
Until my die this is dream.,,,1
Stop you joking!,,,1
You want work volunteer?,,,1
I like Barcelona team.,,,1
I want to work in volunteer works.,,,1
When I was a child my dream is designer.,,,1
I hope to make something faster than airplane.,,,1
I have to go to any country what I go to without visa.,,,1
"When she see a woman crying, she doesn't wait for taking the money.",,,1
We have four vocabularies.,,,1
Economic systems which production are privately owned.,,,1
This is not good deed as they mean here.,,,1
There is children devil or something.,,,1
You experience the good thing from people.,,,1
There's like two purpose.,,,1
Why should I give this girl a tissues for free?,,,1
"Some child, they being in the terrible house, but when he grow up, he do good things.",,,1
We have Arabic proverb said: Do good deed and throw it in the sea.,,,1
I was in highway. I can't stop.,,,1
Some phobia cannot be treated.,,,1
We were discuss about phobia.,,,1
"When we go other country, you have to fit in the culture.",,,1
I take off my shoes when I go inside house.,,,1
You will be like totally strange person.,,,1
"If we have a bad days, we’re gonna call these days black.",,,1
We can see the nurses in any hospital wearing the white costumes.,,,1
Red color always explain our feeling about special person.,,,1
When did you feel responsibility it the first time?,,,1
In my country man must prepare house.,,,1
my healthy,,,1
When I child I was responsibility about my toys.,,,1
I think responsibility to myself good behavior to another people.,,,1
We talked about how can give responsibility for myself; take care for family.,,,1
He's racing car opposite way.,,,1
Some person broken the rule in class.,,,1
The most the people pay the school.,,,1
What I understood that you graduate from public university.,,,1
They are not teaching different language except for English and Spanish.,,,1
I think our government start to spend more on the education.,,,1
It will take a while to make them harmonies together.,,,1
Those who studied in the U.S. they took the high position.,,,1
Just we are 20.,,,1
"When I was here, there are no womenss.",,,1
I think the government should focus on the public school.,,,1
The government should development the public schools.,,,1
There should be minimum high education.,,,1
The government have to change to ask the people who wants to be a teacher.,,,1
We should also development the book.,,,1
They were graduate from university in Saudi Arabia.,,,1
"I study in the book but when I graduation I had got the job, but I don't understand what I will do.",,,1
Food don’t have disadvantage.,,,1
We use for bad purpose.,,,1
Texting that's not transferring the emotion.,,,1
It's not communications between the peoples.,,,1
Make the people far the other people.,,,1
"If the Blackberry is broke down, nobody is with him because nobody know him.",,,1
"I bough them and send it to them,",,,1
It is helping to the people have a better life.,,,1
The people have not much information it is bad.,,,1
We were talking about the positive effects.,,,1
He help me when I have a feel bad in my life,,,1
My culture when I give something else I use only hand it is very impolite.,,,1
In your country how can eat? On floor?,,,1
"There is special thing when woman go to her friends, she can.",,,1
What do you think about U.S. A. culture?,,,1
You should give someone right hand.,,,1
All country it’s the same.,,,1
When the old man talk all the other silent.,,,1
When I go to bathroom first the left.,,,1
We have in my country same this.,,,1
We smile and give him smile.,,,1
It's same but in our country are two sections. One of them for family.,,,1
If I'm coming with oldest than me I will tell him: begin with who's old.,,,1
We have man difference.,,,1
The people in my country don't like when you eat with spoon.,,,1
You don't eat in knife. You eat in fork.,,,1
You guys ate the soup for one rice cake that means you get one years.,,,1
We wearing the special clothes just on special day.,,,1
